20.302	17.003	10.781	9.9985	14.995	19.049	28.959	32.991	33.18	34.244	37.535	39.989	41.671	46.89	48.895	49.427	47.044	41.505	36.597	40.88	42.089	34.496	32.004	28.375
18.002	12.144	7.8528	6.7953	8.9908	14.087	26.995	29.993	31.6	32.956	32.816	32.929	32.997	33.007	33.084	32.712	32.672	31.283	28.064	33.223	34.001	32.669	28.892	20.553
23	16.59	9.9962	9.9914	9.9934	11.993	14.09	24.229	26.249	29.422	30.85	30.344	28.226	27.995	28.269	27.18	26.555	26.43	26.42	28.699	29.995	29.789	25.994	20.726
20.006	14.128	9.9901	8.7476	8.7492	9.9933	13.999	20.105	25.006	28.107	31.945	32.85	31.555	31.891	32.585	32.948	32.215	31.392	30.759	38.018	38.102	35.197	26.758	20.502
20.801	16.078	10.502	11.019	14.99	26.194	34.981	36.932	39.159	40.003	43.366	44.101	43.798	48.259	48.275	47.514	44.555	43.504	40.006	43.691	45	37.403	33.68	26.995
26.997	20.536	14.992	13.653	14.993	23.765	33.104	35.108	37.239	38.998	44.751	46.958	50.752	53.385	54.642	54.641	54.134	45.612	40.635	45.752	51.26	39.751	32.974	27.756
29.324	28	21.555	18.019	24.184	29.164	34.453	39.993	43.799	49.272	53.12	53.116	56.171	71.918	72.808	73.143	64.721	53.116	44.994	53.118	57.447	45.032	35.058	29.994
23.344	15.611	10.212	9.9911	11.889	17.209	29.005	32.329	35.004	37.395	39.704	41.798	43.302	44.792	44.714	44.993	43.593	38.992	34.154	38.998	38.936	35.15	31.048	26.509
21.001	14.996	9.9946	9.6088	11.784	18.004	30.557	32.228	33.069	34.356	37.585	34.994	34.999	37.369	38.003	38.059	35.161	33.73	31.222	33.987	38.484	34.109	28.256	23.355
20.626	12.249	8.9149	8.5824	9.546	9.9984	13.015	22.993	26.101	29.002	30.318	29.705	29.505	29.008	29.004	28.999	29.004	28.713	27.025	29.008	30.048	29.003	25.01	18.913
17.596	12.008	8.7427	8.7405	8.8328	9.9919	13.017	16.253	23.505	27.659	30.552	28.305	27.995	27.002	26.906	26.948	27.008	27.102	27.155	31.323	37.743	32.466	28.897	23.75
21.832	13.859	9.994	9.9969	10.886	15.012	29.068	32.258	32.304	32.273	33.448	33.198	33.687	33.77	33.653	34.733	33.119	31.894	30.375	35.242	37.967	35.01	29.991	26.888
26.757	22.309	17.581	17.192	17.193	26.007	30.558	34.39	33.157	33.841	33.895	34.505	34.18	34.992	34.996	35.025	34.003	32.573	30.734	34.042	38.563	34.505	31.135	28.252
32.097	28.055	20.622	20.778	23.562	31.584	34.004	39.927	39.892	39.893	40.944	39.894	39.728	39.899	39.824	39.723	36.396	35.643	35.728	41.849	46.723	40.992	36.364	31.457
31.047	29.993	25.394	24.006	24.349	31.004	34.145	39.922	38.169	39.493	39.993	38.93	38.524	38.927	39.496	38.526	35.442	33.798	32.999	37.05	42.722	37.735	36.558	30.835
